"Compounds ID"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: mzCloud Search"	"Annotation Source: Metabolika Search"	"Annotation Source: ChemSpider Search"	"FISh Coverage"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"# ChemSpider Results"	"# mzCloud Results"	"# Metabolika Pathways"	"Metabolika Pathways"	"mzCloud Best Match"	"mzCloud Best Sim. Match"	"MS2"	"Area: TRB00001_Blank_1.raw (F29)"	"Area: UMB00001_Blank_1.raw (F30)"	"Area: SCBIBlank4_1.raw (F31)"	"Area: SERCBLANK_2.raw (F32)"	"Area: SB00054_ACERRU.raw (F1)"	"Area: SB00061_ACERRU.raw (F2)"	"Area: SB00158_ACERRU.raw (F3)"	"Area: SB00174_ACERRU.raw (F4)"	"Area: SB00237_ACERRU.raw (F5)"	"Area: SBP00000_ACERRU.raw (F6)"	"Area: SR00044_ACERRU.raw (F7)"	"Area: SR00048_ACERRU.raw (F8)"	"Area: SR00054_ACERRU.raw (F9)"	"Area: SR00058_ACERRU.raw (F10)"	"Area: SR00063_ACERRU.raw (F11)"	"Area: SRP00001_ACERRU.raw (F12)"	"Area: TR00003_ACERRU.raw (F13)"	"Area: TR00007_ACERRU.raw (F14)"	"Area: TR00016_ACERRU.raw (F15)"	"Area: TR00021_ACERRU.raw (F16)"	"Area: TR00073_ACERRU.raw (F17)"	"Area: TRP00001_ACERRU.raw (F18)"	"Area: UM00109_ACERRU.raw (F19)"	"Area: UM00110_ACERRU.raw (F20)"	"Area: UM00113_ACERRU.raw (F21)"	"Area: UM00143_ACERRU.raw (F22)"	"Area: UM00144_ACERRU.raw (F23)"	"Area: UM00149_ACERRU.raw (F24)"	"Area: UM00160_ACERRU.raw (F25)"	"Area: UMP0001_ACERRU.raw (F26)"	"Group Area: Control"	"Group Area: Sample"	"Group CV [%]: Control"	"Group CV [%]: Sample"	"Ratio: (Sample) / (Control)"	"Log2 Fold Change: (Sample) / (Control)"	"P-value: (Sample) / (Control)"	"Adj. P-value: (Sample) / (Control)"
"76"	"Glucogallin"	"C13 H16 O10"	"Full match"	"No results"	"Full match"	"Full match"	""	"332.07431"	"0.959"	"1358848685.3283"	"5"	"0"	"1"	"Other"	""	""	"NoMSn"	"230545.451071107"	"21496.4220449552"	"561238.408205554"	"1227248.49945734"	"541310135.561672"	"444583518.805352"	"715371499.43077"	"334109282.908315"	"268765086.011683"	"604904399.433197"	"115017784.453241"	"412116139.379835"	"674372330.329327"	"683261249.714101"	"1358848685.3283"	"1004715619.80978"	"1092703541.71139"	"906408220.096965"	"546599518.070972"	"533284184.046008"	"916324174.802615"	"693772654.259029"	"37689574.1348796"	"19633961.0105226"	"33530166.2338689"	"35292851.3006746"	"23010112.6665101"	"45498761.4049865"	"59070967.5177199"	"218598653.41117"	"395891.929638331"	"488933851.42568"	"103.344632346132"	"80.6892487033319"	"1235.018"	"10.27"	"0.00244375980848827"	"0.00449671147347122"
"1103"	"[(2R,3S,4R,5S)-3,4,5-trihydroxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate"	"C13 H16 O9"	"Full match"	"Full match"	"Partial match"	"Partial match"	""	"316.07880"	"7.013"	"1356883424.54241"	"1"	"1"	"1"	"Other"	"97.4"	""	"PreferredDDA"	"38426.1782084045"	"59621.645393187"	"47247.5594403972"	"44034.6132712633"	"57619887.8849406"	"12804604.0541256"	"37974477.920697"	"13249242.1164063"	"9964539.04469125"	"9087044.95758557"	"12396003.4190653"	"8253487.38191796"	"25228171.7308922"	"12323257.4395521"	"1356883424.54241"	"15872848.6181947"	"7835949.48699633"	"5167816.40951946"	"7959688.12647989"	"8395410.02001931"	"10026979.2842527"	"30278951.1639245"	"41124702.7855055"	"66294310.5731907"	"60031063.6378338"	"55933408.8774303"	"46232999.4442838"	"75376369.7365441"	"5783853.26934744"	"7199558.99260033"	"45641.0863558302"	"13026923.085266"	"18.9450011721184"	"340.699938172129"	"285.421"	"8.16"	"3.4903246924437E-20"	"1.81231123243689E-18"
"127"	"Kaempferol"	"C15 H10 O6"	"Full match"	"Full match"	"Full match"	"Full match"	""	"286.04717"	"9.320"	"1355274471.86879"	"7"	"26"	"2"	"Superpathway of flavones and derivatives biosynthesis ;Superpathway of isoflavonoids (via naringenin)"	"99.4"	""	"PreferredDDA"	"24502.8832277319"	"62454.8954366465"	"119402.356308018"	"50993.9905031753"	"514642805.878212"	"2003339.13767816"	"549493823.964017"	"1007546137.82811"	"455922988.189269"	"600717269.910055"	"646742358.849204"	"1054001671.42231"	"927368869.993425"	"772773468.145513"	"2170026.9360024"	"934348054.229024"	"896267044.129516"	"1052244676.63662"	"1355274471.86879"	"1016541887.6256"	"1070003139.81243"	"2501396.94011079"	"445704389.549258"	"604808232.931302"	"594634861.439568"	"510875742.458087"	"612021977.07031"	"874376630.731637"	"469884859.693903"	"773830268.14355"	"56724.4429699109"	"629382167.959757"	"62.1745652526154"	"50.4124820114261"	"11095.431"	"13.44"	"1.07120149948704E-10"	"7.26131221885547E-10"
"153"	"Gallic acid"	"C7 H6 O5"	"Full match"	"No results"	"Full match"	"Full match"	""	"170.02145"	"2.478"	"1222992615.38587"	"1"	"0"	"2"	"Other"	""	""	"PreferredDDA"	"51474.6404553563"	"22027.6238526898"	"41031.8081551811"	"52841.8609901643"	"485512362.804564"	"327832294.844779"	"642251385.501744"	"689203352.633512"	"825781771.327957"	"717653799.673127"	"1135451578.87653"	"695845740.295496"	"524926720.382405"	"670287768.582269"	"437823474.570482"	"991299627.833248"	"913291832.404676"	"947908069.46131"	"724693604.820774"	"1222992615.38587"	"1183778906.14222"	"1006625093.89485"	"69790287.5196428"	"57950645.0896024"	"71621698.7204418"	"15649476.3828522"	"20720918.5143106"	"38741669.8049118"	"54766806.3014666"	"375783167.118391"	"46253.2243052687"	"656269577.042006"	"33.9952937830291"	"69.5908590675569"	"14188.623"	"13.79"	"5.09218150079546E-15"	"7.84456695355975E-14"
"88"	"Quercetin-3ß-D-glucoside"	"C21 H20 O12"	"Full match"	"Full match"	"Full match"	"Full match"	""	"464.09515"	"8.050"	"1118856192.00017"	"7"	"3"	"1"	"Superpathway of flavones and derivatives biosynthesis"	"99.4"	""	"PreferredDDA"	"130255.293647483"	"101955.685463954"	"129254.64660383"	"2733031.40691902"	"35794171.0285679"	"10990428.3820612"	"7613905.06783684"	"272875353.129939"	"18872299.2556687"	"160839212.137087"	"30746366.4654653"	"202244475.937737"	"391803071.946495"	"439338059.283567"	"501140351.385083"	"371544878.030099"	"350497813.365365"	"1118856192.00017"	"292784264.634394"	"989951252.872315"	"381623684.040448"	"744745433.63991"	"45972264.051697"	"30873028.3665138"	"48135115.1068552"	"120727179.049327"	"72004378.0791057"	"184493022.08421"	"94450154.7878526"	"166170432.474575"	"129754.970125656"	"175331727.279393"	"168.859393321603"	"108.498732760462"	"1351.252"	"10.40"	"0.00214392248780772"	"0.00396782759684913"
"95"	"3,5,7-trihydroxy-2-(3-hydroxy-4-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)-4H-chromen-4-one"	"C21 H20 O12"	"Full match"	"Full match"	"Partial match"	"Not the top hit"	""	"464.09557"	"7.930"	"1100269728.7278"	"7"	"6"	"1"	"Superpathway of flavones and derivatives biosynthesis"	"99.2"	""	"PreferredDDA"	"345260.247686754"	"68260.8929085598"	"83356.7777362689"	"1451782.43236453"	"120746661.434993"	"576093559.515159"	"754912500.100153"	"662410234.329615"	"541098830.355626"	"684793635.02384"	"646619283.512612"	"542044533.570264"	"1100269728.7278"	"1018958335.54163"	"963563343.354456"	"921401965.018432"	"512730122.02941"	"522890159.57791"	"212765525.769144"	"296948197.106754"	"470732747.092382"	"319217576.142375"	"23670079.24723"	"26658491.9395383"	"42488930.6256144"	"101038308.32375"	"18528804.1550404"	"46719202.5992368"	"66197941.0651109"	"113975336.237936"	"214308.512711511"	"491731434.560896"	"134.560486730486"	"79.1713773518857"	"2294.503"	"11.16"	"0.000950069556373868"	"0.00183988290271645"
"107"	"Gallic acid"	"C7 H6 O5"	"Full match"	"No results"	"Full match"	"Full match"	""	"170.02148"	"3.139"	"963719043.910667"	"1"	"0"	"2"	"Other"	""	""	"PreferredDDA"	"51671.7431545018"	"25428.1003026236"	"51104.1836273899"	"94660.0775699663"	"756969045.853337"	"316188736.677093"	"654950568.495158"	"586108487.673573"	"963719043.910667"	"743458086.273072"	"284867228.617659"	"615075014.082664"	"284413718.766835"	"267161910.230033"	"316173350.863431"	"99908289.3494841"	"586359086.787925"	"190767248.861897"	"349009754.61637"	"332386889.172988"	"945080947.299638"	"539640273.047075"	"29343276.5938833"	"28654100.71827"	"28458568.3998187"	"18729008.6749492"	"26841821.2092436"	"16990501.9165284"	"14482256.1855081"	"146166084.054636"	"51387.9633909459"	"300520289.740545"	"51.5169739365509"	"85.445304591763"	"5848.068"	"12.51"	"1.9212161765369E-10"	"1.23751627682322E-09"
"161"	"1-oleoyl-2-linoleoyl-sn-glycero-3-phosphocholine"	"C44 H82 N O8 P"	"Full match"	"No results"	"No results"	"Full match"	""	"783.57724"	"18.356"	"931974584.590396"	"6"	"0"	"0"	""	""	""	"PreferredDDA"	"1757466.81189401"	"1175559.83339635"	"916513.895608854"	"4338604.62039237"	"193891476.390106"	"539592847.000432"	"234076468.881187"	"226880161.064082"	"249903863.344002"	"88034056.1573969"	"918834217.50123"	"766327516.447323"	"797520737.994417"	"931974584.590396"	"412088660.899065"	"205059850.862411"	"25418390.0972279"	"34033987.7293861"	"11326078.7098111"	"51904937.264847"	"132597382.615259"	"404230466.161398"	"161526821.417409"	"182560046.840519"	"165552021.562291"	"325599808.278544"	"204680100.728004"	"254491854.195457"	"202362897.087501"	"610388494.369563"	"1466513.32264518"	"215970005.963247"	"76.5820095560764"	"85.6409655056077"	"147.268"	"7.20"	"2.77658285107716E-05"	"6.68904050486771E-05"
"109"	"Myricetin"	"C15 H10 O8"	"Full match"	"Full match"	"Full match"	"Full match"	""	"318.03729"	"7.730"	"923432334.874149"	"3"	"3"	"1"	"Superpathway of flavones and derivatives biosynthesis"	"99.6"	""	"PreferredDDA"	"43682.6732507511"	"73633.1343051876"	"16641.6785303454"	"93490.6381232108"	"34279598.8847875"	"27150528.9579436"	"102758089.870899"	"17540530.2076969"	"41320176.3580914"	"52253769.9857607"	"62362537.3906763"	"49021764.0352396"	"80583745.6524793"	"209988857.336623"	"78365198.4424531"	"155368107.44002"	"38904209.8420228"	"923432334.874149"	"23908849.6335879"	"56730131.931375"	"97949227.5200222"	"277809776.61848"	"12949782.6494078"	"12559826.1055666"	"24481284.613987"	"46172712.8470984"	"7975460.55252893"	"19162881.3267906"	"14227798.0023067"	"50044264.0870431"	"58657.9037779693"	"47597238.441169"	"59.3290852068484"	"186.102943057944"	"811.438"	"9.66"	"1.75185779632121E-05"	"4.37173783814825E-05"
"125"	"D-(-)-Quinic acid"	"C7 H12 O6"	"Full match"	"Full match"	"Full match"	"Partial match"	""	"192.06330"	"0.715"	"875161384.508204"	"1"	"1"	"2"	"Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate"	"99.0"	""	"PreferredDDA"	"72194.7558447809"	"78529.7445046091"	"6835139.83875301"	"9576073.00031004"	"379029278.012718"	"361490032.082709"	"875161384.508204"	"801716496.693147"	"727880095.833034"	"847059584.619843"	"255634625.951727"	"583383326.663623"	"598989830.738793"	"531198038.7714"	"626045921.601382"	"438386951.227008"	"659739388.423401"	"155873793.01132"	"250169035.379346"	"127978730.786832"	"276705639.384117"	"257162581.138776"	"6773441.70435578"	"2023747.95811062"	"7004620.20513679"	"12633428.6988847"	"2967797.89408082"	"24606460.0223759"	"10395319.9069743"	"33692517.5571067"	"3456834.79162881"	"266934110.261446"	"116.545084736797"	"87.6961354655313"	"77.219"	"6.27"	"0.0278907908082428"	"0.0456034045999866"
"119"	"a-Linolenic acid"	"C18 H30 O2"	"Full match"	"Full match"	"Full match"	"Full match"	""	"278.22436"	"16.034"	"846194659.314111"	"1"	"5"	"1"	"Other"	"99.1"	""	"PreferredDDA"	"441317.827423127"	"2812498.58118213"	"338855.548557586"	"225006.453884605"	"31090931.5472831"	"19388640.793171"	"5134045.4729742"	"5276587.81683681"	"2591377.37751986"	"7748203.3303986"	"2412587.00487657"	"4346888.86180228"	"5736174.31409039"	"3437313.5678114"	"1940885.69802823"	"3867559.41487136"	"350352.857945499"	"446302.952546537"	"350302.631764859"	"362203.77174438"	"740358.29321017"	"4024513.44279856"	"394098538.052519"	"181106302.363895"	"305449798.471857"	"286809180.73652"	"162684890.271437"	"227805918.988768"	"135934140.264961"	"846194659.314111"	"390086.687990357"	"5205316.64490551"	"130.117404074087"	"187.965707209738"	"13.344"	"3.74"	"0.00329985914091074"	"0.00597949674975659"
"120"	"Myricitrin"	"C21 H20 O12"	"Full match"	"Full match"	"Partial match"	"Partial match"	""	"464.09509"	"7.731"	"824637888.657152"	"7"	"1"	"1"	"Superpathway of flavones and derivatives biosynthesis"	"88.8"	""	"PreferredDDA"	"87859.4981004366"	"52982.9699065082"	"71386.112109345"	"156214.891094561"	"14717037.9249794"	"11909018.9607352"	"32497585.5335068"	"8012230.72209929"	"18505380.3990691"	"18480767.1287562"	"49516785.8113632"	"28369596.7990877"	"34824613.0438018"	"107430790.734255"	"34104314.4381964"	"58009745.655861"	"34541338.7208192"	"824637888.657152"	"26734290.5256222"	"33242618.8956183"	"67704564.1735694"	"231596690.941379"	"7281409.52101794"	"5887656.83426811"	"12363131.4941527"	"13897796.9615372"	"3274507.73438326"	"5685471.88555777"	"3973929.5228673"	"14043585.6081238"	"79622.8051048908"	"22619835.4623457"	"48.9060438988829"	"247.061772097875"	"284.087"	"8.15"	"1.15342869193928E-09"	"6.39480872078422E-09"
"126"	"Methyl palmitate"	"C17 H34 O2"	"Full match"	"Full match"	"No results"	"No results"	""	"270.25553"	"16.717"	"803734038.077164"	"0"	"2"	"0"	""	"95.2"	""	"PreferredDDA"	"90076.5289928848"	"803734038.077164"	"263915.669087826"	"78813.2052161792"	"450033.334225765"	"769514.371775753"	"219049.455096664"	"136858.718972162"	"144458.977088267"	"315549.444949549"	"182205.088837365"	"247395.629518839"	"485439.247686498"	"218914.780510397"	"173257.950808417"	"603596.435660937"	"92645.9806840622"	"93561.1600429231"	"109769.422190726"	"109322.710922469"	"102978.115778904"	"181642.626749848"	"504087667.762144"	"501461780.300744"	"495581139.119925"	"551084848.546303"	"598136335.161259"	"626128667.028473"	"490057850.586927"	"207483242.935904"	"176996.099040355"	"281472.537234194"	"199.856483512411"	"158.948617187807"	"1.590"	"0.67"	"0.779219810042114"	"0.878017122375058"
"185"	"Gallic acid"	"C7 H6 O5"	"Full match"	"No results"	"Full match"	"Full match"	""	"170.02125"	"3.325"	"756969045.853337"	"1"	"0"	"2"	"Other"	""	""	"PreferredDDA"	"63279.6565097395"	"24999.0258793485"	"50953.3317545812"	"99037.2490649943"	"756969045.853337"	"316188736.677093"	"654950568.495158"	"586108487.673573"	"29241850.9667986"	"49510245.607627"	"284601901.235889"	"74868875.1569148"	"20630403.7489857"	"21832879.3497868"	"316257297.847303"	"234306486.870067"	"60202650.0816398"	"5537426.81289181"	"20651213.5394004"	"27388995.3246331"	"101599806.169744"	"539640273.047075"	"29162361.346769"	"28525418.1532846"	"28198758.4847499"	"8135326.69965102"	"32425432.535279"	"3144566.00323758"	"3419603.30215111"	"46654833.0572951"	"57116.4941321603"	"39540132.796287"	"51.6598979685082"	"138.45322880794"	"692.272"	"9.44"	"8.27232885530198E-10"	"4.74528746524401E-09"
"913"	"DL-Tryptophan"	"C11 H12 N2 O2"	"Full match"	"Full match"	"Full match"	"Full match"	""	"204.08963"	"3.114"	"739749530.993337"	"4"	"6"	"14"	"Superpathway of chorismate metabolism;Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate;Superpathway of aromatic amino acid biosynthesis;Other"	"99.8"	""	"PreferredDDA"	"50708.3081523959"	"58558.9856910133"	"50606.7311779842"	"298048.159809532"	"21394327.762073"	"8465583.38146846"	"9057060.42412802"	"12202530.6480553"	"9269607.38741347"	"17086415.717158"	"390766471.902362"	"45831261.6391856"	"37183267.441977"	"93723263.7166053"	"26349910.0039109"	"23561519.3921391"	"175789744.818833"	"417807059.583184"	"81721848.2414038"	"739749530.993337"	"253637574.731516"	"388937234.148684"	"3911042.04406744"	"4108950.05781063"	"2389743.9890249"	"10156190.1559479"	"6430210.22040181"	"14067061.9806841"	"11346352.3166"	"40491650.2011751"	"54633.6469217046"	"22477923.5771061"	"106.948378576153"	"166.800202723018"	"411.430"	"8.68"	"1.2076660831898E-05"	"3.08137100647254E-05"
"132"	"(3S,4S,5S,6R)-4,5-dihydroxy-6-[(3,4,5-trihydroxybenzoyloxy)methyl]oxan-3-yl 3,4,5-trihydroxybenzoate"	"C20 H20 O13"	"Full match"	"Full match"	"No results"	"No results"	""	"468.08982"	"5.257"	"737378179.968946"	"0"	"1"	"0"	""	"99.6"	""	"PreferredDDA"	"60581.3827663194"	"39151.6020842905"	"60808.4543214144"	"51101.2687240949"	"109649894.852293"	"54808592.5471969"	"127584115.605062"	"150023619.966773"	"177097795.316451"	"122030185.942096"	"74219520.0517499"	"80017617.8346802"	"83196492.787276"	"71873436.4677346"	"79092555.3530769"	"88106447.2897966"	"686018640.042891"	"496032808.560025"	"248659164.271683"	"737378179.968946"	"658464959.374249"	"588182216.172641"	"20074048.8291857"	"18380178.3269386"	"36117290.287035"	"22563675.1132521"	"11913861.031266"	"17609549.6247629"	"33673718.646292"	"63411110.4646539"	"55841.3257452071"	"81607055.3109781"	"19.3296067401326"	"123.999879178258"	"1461.410"	"10.51"	"5.57628961752884E-22"	"4.42169507734128E-20"
"343"	"Gallic acid"	"C7 H6 O5"	"Full match"	"Invalid mass"	"Full match"	"Full match"	""	"170.02144"	"1.161"	"710230509.930133"	"1"	"1"	"2"	"Other"	""	"89.5"	"PreferredDDA"	"735710.880520317"	"110659.452656267"	"38318.7437606137"	"41971.0471704992"	"100471672.163127"	"191930166.274898"	"599816510.894653"	"56850960.6803613"	"256544999.288332"	"307710586.21803"	"273725475.498765"	"702418571.648861"	"710230509.930133"	"79941327.9480285"	"256434038.133086"	"537174118.726779"	"99886525.2635305"	"51744123.0369543"	"59751074.5701164"	"106781332.502232"	"156170354.465783"	"64590772.0331117"	"35684426.2666164"	"33933648.1694107"	"9089148.27615835"	"17200528.2364928"	"882457.732879997"	"12600461.6448208"	"13163950.8067244"	"137153789.339713"	"76315.2499133832"	"100179098.713329"	"145.759584266823"	"115.408904489582"	"1312.701"	"10.36"	"0.000644536612046706"	"0.00127548171882874"
"141"	"trans-3-Indoleacrylic acid"	"C11 H9 N O2"	"Full match"	"Full match"	"No results"	"Partial match"	""	"187.06325"	"3.135"	"703232046.261724"	"2"	"9"	"0"	""	"93.4"	""	"PreferredDDA"	"243348.515489484"	"171634.045523947"	"215301.746510594"	"442638.367311753"	"20701243.8808154"	"8542214.48558045"	"9204530.7212741"	"12313474.3316289"	"9250563.52380431"	"17116691.5659794"	"385838987.519867"	"45220748.7680471"	"36517795.0306565"	"92252993.4490756"	"26116254.7738593"	"90462874.0634602"	"168274637.211734"	"398193628.372097"	"78222421.1966296"	"703232046.261724"	"245830609.48794"	"381666568.916717"	"4961908.24263268"	"4840207.36534498"	"2869490.25343172"	"10135932.9771347"	"6570514.08085416"	"13087756.1704039"	"11449072.8584769"	"40520957.200513"	"229325.131000039"	"23408749.3273374"	"44.7218414362652"	"160.552200328727"	"102.077"	"6.67"	"1.98812459620612E-11"	"1.55596989247073E-10"
"148"	"Rutin"	"C27 H30 O16"	"Full match"	"Full match"	"Not the top hit"	"Partial match"	""	"610.15272"	"8.051"	"672084037.914578"	"16"	"3"	"1"	"Superpathway of flavones and derivatives biosynthesis"	"99.2"	""	"PreferredDDA"	"38052.6393619168"	"34857.3479416187"	"38955.4035918209"	"973900.039136137"	"37736400.0206019"	"35221006.4820915"	"33398526.267643"	"84510989.6023267"	"49854981.79704"	"58166648.9449731"	"74777861.7074852"	"63609417.5986961"	"116823123.952741"	"48127524.8000711"	"103175987.351859"	"116630215.595682"	"157458233.761641"	"206121034.545513"	"151735792.260467"	"672084037.914578"	"233274585.23469"	"306104777.388117"	"17758115.5871281"	"25535079.6503058"	"22107890.1272794"	"110111293.045359"	"17992024.1128253"	"47064569.3936707"	"47244169.5281803"	"70840025.6219331"	"38504.0214768688"	"67224721.6103146"	"172.526799978459"	"120.640721752482"	"1745.914"	"10.77"	"0.00280235408004368"	"0.00511697248924792"
"149"	"Quercetin"	"C15 H10 O7"	"Full match"	"Full match"	"Full match"	"Full match"	""	"302.04228"	"8.048"	"669122213.067621"	"3"	"9"	"1"	"Superpathway of flavones and derivatives biosynthesis"	"98.6"	""	"PreferredDDA"	"20208.4427955755"	"65577.7447233308"	"121144.490653191"	"803960.873949604"	"27058437.8502771"	"65684686.3277242"	"55963139.9142608"	"286823920.630506"	"61626716.4307652"	"98344943.8550182"	"57893384.8055358"	"95865285.5184918"	"118453381.733809"	"193890088.989005"	"120040296.00192"	"185785293.923824"	"207759603.231051"	"574310049.216435"	"180090878.14707"	"669122213.067621"	"210189159.223757"	"462264099.255256"	"21423619.5584819"	"22814941.1377136"	"32601430.190496"	"123938458.397211"	"45732431.97605"	"142494471.436697"	"71967732.9501409"	"123093763.058152"	"93361.1176882611"	"119246838.867864"	"146.327410995985"	"101.636675031788"	"1277.264"	"10.32"	"0.0020224312237088"	"0.00375327503751507"
"160"	"[(2R,3S,4R,5S)-3,4,5-trihydroxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate"	"C13 H16 O9"	"Full match"	"Full match"	"Partial match"	"Partial match"	""	"316.07935"	"1.846"	"607741980.009274"	"1"	"1"	"1"	"Other"	"99.4"	""	"PreferredDDA"	"65773.7470571021"	"43082.4813921677"	"64135.3998386887"	"58403.1981701361"	"252233106.122764"	"181013326.825435"	"240264423.698241"	"153231802.697726"	"197638033.598137"	"357705035.935172"	"112059002.705275"	"364064383.711427"	"517181529.88359"	"203183853.977189"	"192234162.797095"	"33085038.8431195"	"243378806.629777"	"607741980.009274"	"85190384.1908365"	"222518354.552839"	"316090324.656438"	"221452130.641821"	"3301004.64863806"	"8082746.435482"	"30705032.72167"	"25341770.4568975"	"5164449.92012209"	"21533053.7941955"	"10417870.7392066"	"111530641.368385"	"61269.2990044124"	"186623744.811265"	"17.872284231799"	"87.5115727821861"	"3045.959"	"11.57"	"2.73887435160751E-20"	"1.47452346013648E-18"
"165"	"Octocrylene"	"C24 H27 N O2"	"Full match"	"Full match"	"No results"	"No results"	""	"361.20422"	"15.450"	"597426737.398525"	"0"	"1"	"0"	""	"94.3"	""	"PreferredDDA"	"18747042.0711051"	"277302183.900292"	"9252843.40174999"	"15744974.9295622"	"25741735.5888497"	"17725051.5567916"	"169596622.672436"	"597426737.398525"	"79988377.0588964"	"204596170.859199"	"256911692.579369"	"118250302.162824"	"69074648.7348404"	"144554306.21769"	"327080935.932207"	"476752542.729811"	"16052475.8775325"	"16542678.0712661"	"17846567.7470501"	"19288077.9006122"	"25923819.6810141"	"22636513.2540598"	"103831667.533549"	"108304412.806506"	"138134074.406212"	"136907324.499241"	"108184878.916487"	"89747194.8690789"	"111564972.569833"	"211657813.586562"	"17246008.5003336"	"108244645.861497"	"163.739277385625"	"102.962161206732"	"6.277"	"2.65"	"0.268116334412004"	"0.379173508184763"
"298"	"Oleamide"	"C18 H35 N O"	"Full match"	"Full match"	"No results"	"Partial match"	""	"281.27187"	"16.261"	"576184841.679655"	"2"	"2"	"0"	""	"97.9"	""	"PreferredDDA"	"2707293.29039281"	"51651190.3376777"	"2990374.54231326"	"2328649.70761162"	"21884969.4364641"	"18647026.8237116"	"576184841.679655"	"407225760.090887"	"133814323.640256"	"247318612.005384"	"32243372.8548368"	"38972895.2291279"	"31610481.2423539"	"17411089.7652969"	"20972330.4732806"	"302991420.599112"	"2429196.48159988"	"3049532.28303905"	"2327764.63226839"	"3960770.15636567"	"13595592.4412355"	"57690756.0858641"	"30521234.3991867"	"32754399.0114888"	"32174331.2930609"	"23844581.3576505"	"28481359.7775414"	"27500070.5873466"	"23337916.0717031"	"92474704.8775851"	"2848833.91635303"	"29501297.0883641"	"164.144763325471"	"165.623216601918"	"10.356"	"3.37"	"0.0962126348297536"	"0.14680176635942"
"408"	"81567"	"C7 H14 O6"	"Full match"	"No results"	"No results"	"Full match"	""	"194.07887"	"0.687"	"572785883.447867"	"7"	"0"	"0"	""	""	""	"PreferredDDA"	"157722.44972717"	"46166.0266424145"	"384024.437562242"	"3864672.72100054"	"139577023.954749"	"164499580.517168"	"380378807.2509"	"226471369.645527"	"464702333.364118"	"353888834.416528"	"79823633.6435023"	"282120346.006475"	"297144176.705002"	"237538483.978983"	"249658758.860299"	"288768995.043022"	"572785883.447867"	"326973471.555038"	"363692659.404604"	"297968440.762411"	"506970892.727547"	"247306997.91172"	"7090036.71419317"	"8995810.58458318"	"11812394.332938"	"27092948.5532292"	"10062000.0783904"	"34367598.6100828"	"10538899.5938514"	"71503851.1130355"	"270873.443644706"	"242422740.945351"	"165.27278377301"	"77.3327116771752"	"894.967"	"9.81"	"0.0054313462723788"	"0.00957883465864876"
