"Compounds ID"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: mzCloud Search"	"Annotation Source: Metabolika Search"	"Annotation Source: ChemSpider Search"	"FISh Coverage"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"# ChemSpider Results"	"# mzCloud Results"	"# Metabolika Pathways"	"Metabolika Pathways"	"mzCloud Best Match"	"mzCloud Best Sim. Match"	"MS2"	"Area: SCBIBlank4_1.raw (F34)"	"Area: SERCBLANK_2.raw (F35)"	"Area: TRB00001_Blank_1.raw (F36)"	"Area: UMB00001_Blank_1.raw (F37)"	"Area: SB00114_QUERRU_actual.raw (F1)"	"Area: SB00115_QUERRU.raw (F2)"	"Area: SB00116_QUERRU.raw (F3)"	"Area: SB00117_QUERRU.raw (F4)"	"Area: SB00119_QUERRU.raw (F5)"	"Area: SB00121_QUERRU.raw (F6)"	"Area: SB00124_QUERRU.raw (F7)"	"Area: SB00207_QUERRU.raw (F8)"	"Area: SB00232_QUERRU.raw (F9)"	"Area: SBP00000_QUERRU.raw (F10)"	"Area: SR00147_QUERRU.raw (F11)"	"Area: SR00155_QUERRU.raw (F12)"	"Area: SR00161_QUERRU.raw (F13)"	"Area: SR00165_QUERRU.raw (F14)"	"Area: SRP00001_QUERRU.raw (F15)"	"Area: TR00015_QUERRU.raw (F16)"	"Area: TR00018_QUERRU.raw (F17)"	"Area: TR00022_QUERRU.raw (F18)"	"Area: TR00023_QUERRU.raw (F19)"	"Area: TR00024_QUERRU.raw (F20)"	"Area: TRP00001_QUERRU.raw (F21)"	"Area: UM00000_QUERRU.raw (F22)"	"Area: UM00009_QUERRU.raw (F23)"	"Area: UM00010_QUERRU.raw (F24)"	"Area: UM00033_QUERRU.raw (F25)"	"Area: UM00034_QUERRU.raw (F26)"	"Area: UM00036_QUERRU.raw (F27)"	"Area: UM00057_QUERRU.raw (F28)"	"Area: UM00079_QUERRU.raw (F29)"	"Area: UM00094_QUERRU.raw (F30)"	"Area: UM00117_QUERRU.raw (F31)"	"Area: UM00121_QUERRU.raw (F32)"	"Area: UMP0001_QUERRU.raw (F33)"	"Group Area: Control"	"Group Area: Sample"	"Group CV [%]: Control"	"Group CV [%]: Sample"	"Ratio: (Sample) / (Control)"	"Log2 Fold Change: (Sample) / (Control)"	"P-value: (Sample) / (Control)"	"Adj. P-value: (Sample) / (Control)"
"57"	"Bis(2-ethylhexyl) phthalate"	"C24 H38 O4"	"Full match"	"Full match"	"No results"	"Full match"	""	"390.27688"	"16.824"	"1454673198.54698"	"3"	"8"	"0"	""	"98.8"	""	"PreferredDDA"	"207501608.273527"	"203760458.318771"	"164850530.668298"	"365550116.819724"	"216869821.501275"	"400341523.561828"	"401217412.797318"	"532538588.693121"	"553112975.344951"	"357746014.623469"	"1062342667.23471"	"236902344.326599"	"208090266.529441"	"1454673198.54698"	"223483540.646052"	"236856226.405459"	"228990262.5602"	"233718993.240776"	"253991612.03185"	"173937404.947029"	"169722119.618871"	"162386071.72295"	"170880165.317721"	"180693278.372163"	"177590802.374681"	"357561065.914092"	"300390524.775367"	"323368480.03475"	"353921267.057196"	"240964225.428616"	"386750429.378788"	"352809176.908171"	"385458389.285867"	"158456099.602011"	"410280597.53974"	"291126013.296665"	"357561065.914092"	"205631033.296149"	"291126013.296665"	"37.7518638461106"	"74.4598433689065"	"1.416"	"0.50"	"0.194708472577974"	"0.271818394632567"
"62"	"1-oleoyl-2-linoleoyl-sn-glycero-3-phosphocholine"	"C44 H82 N O8 P"	"Full match"	"No results"	"No results"	"Full match"	""	"783.57698"	"18.363"	"1348870981.23779"	"6"	"0"	"0"	""	""	""	"PreferredDDA"	"975726.760807343"	"4178948.98507649"	"1794757.70507992"	"1155570.59813278"	"3658563.80106391"	"11879203.4346133"	"9098778.74148203"	"24750791.5201096"	"22627383.0754223"	"5420553.4638981"	"62887240.0421484"	"75580758.383279"	"302660554.494549"	"252053044.279241"	"162326803.657698"	"1196861320.24403"	"854293299.469106"	"1277751435.82985"	"95434209.9452707"	"12912141.0617656"	"9895188.32978172"	"14266440.0674275"	"38414895.7421007"	"203930490.515876"	"1333442348.65967"	"893556452.10787"	"248719520.954976"	"124788177.30286"	"782423506.529782"	"624413811.722741"	"867331409.007457"	"458313206.817264"	"1033311305.07772"	"915555838.534734"	"1348870981.23779"	"586798289.807817"	"893556452.10787"	"1475164.15160635"	"248719520.954976"	"72.9199449058622"	"104.174598365308"	"168.605"	"7.40"	"8.75910211299716E-07"	"3.59490286162172E-06"
"74"	"Hyperoside"	"C21 H20 O12"	"Full match"	"Full match"	"Full match"	"Full match"	""	"464.09501"	"7.930"	"1106607591.37793"	"7"	"6"	"1"	"Superpathway of flavones and derivatives biosynthesis"	"94.9"	""	"PreferredDDA"	"73334.5182535365"	"1388481.79774856"	"333064.872322541"	"58637.9763581075"	"123753447.892454"	"1454508.56908763"	"551571131.969227"	"12561273.4483551"	"5729230.41419892"	"227741065.884016"	"50728161.7711262"	"327291794.620753"	"78153747.8931352"	"257396039.289442"	"121117062.310948"	"22155999.4627113"	"37130019.8206892"	"146805897.143508"	"11598532.1871436"	"21750311.2401276"	"679963107.830096"	"73152635.2147955"	"728809590.067666"	"16703092.6278078"	"1106607591.37793"	"51896353.4495087"	"30780290.2555173"	"15903621.1043603"	"224433.626313339"	"115693938.472023"	"23428043.4847868"	"21290666.7180448"	"20096908.0734364"	"36068826.0316675"	"91171740.5939332"	"20081758.9322534"	"51896353.4495087"	"203199.695288039"	"50728161.7711262"	"135.846042629716"	"165.006333097085"	"249.647"	"7.96"	"0.00219146390378894"	"0.0043152668294163"
"81"	"NP-000587"	"C16 H18 O8"	"Full match"	"Full match"	"No results"	"Partial match"	""	"338.09997"	"6.077"	"1064032823.86746"	"2"	"1"	"0"	""	"98.8"	""	"PreferredDDA"	"72624.8351749905"	"365044.465796991"	"75320.5921217585"	"47354.1836205026"	"591448579.314911"	"253438669.711688"	"766996485.478335"	"99837774.0654849"	"127193693.649759"	"264823335.582071"	"366139055.25421"	"775026505.160293"	"106405504.741511"	"400448441.885065"	"168927115.865812"	"507033028.524809"	"156865103.424174"	"284724361.194283"	"1064032823.86746"	"272485472.308299"	"264839202.680802"	"525804607.399701"	"276109485.651751"	"606227561.981297"	"447025709.311652"	"67512216.2756585"	"114265931.818798"	"131076391.100067"	"40768620.6248485"	"109365271.70873"	"68514215.5860796"	"53028091.5295136"	"4576600.21399723"	"67924793.2015173"	"3062865.64705391"	"92379682.8473956"	"67512216.2756585"	"73972.7136483745"	"168927115.865812"	"107.434241441739"	"93.1308557619202"	"2283.641"	"11.16"	"4.14972599404814E-05"	"0.000117112725950575"
"86"	"Myricetin"	"C15 H10 O8"	"Full match"	"No results"	"Full match"	"Full match"	""	"318.03721"	"7.307"	"988907882.651554"	"3"	"0"	"1"	"Superpathway of flavones and derivatives biosynthesis"	""	""	"NoMSn"	"20381.7487042332"	"18675.5418145745"	"19804.0896556606"	"15791.4164637486"	"87973514.9000331"	"539128.882545427"	"112919.252761355"	"71587580.8903508"	"28227013.1510908"	"86218075.8952122"	"60542359.450464"	"109338030.418482"	"51563160.63065"	"59692278.1773311"	"81947885.2932696"	"93375.1948481189"	"91476.4143062977"	"37816876.5570334"	"17026870.741065"	"101700140.826354"	"241475668.693412"	"988907882.651554"	"5972195.57195224"	"181158447.622806"	"18889983.897659"	"25264287.7601638"	"64289541.9158368"	"187138488.249927"	"440635.60861912"	"33856.2655464632"	"68269257.2817818"	"18803866.2620248"	"130754.951771633"	"16907987.8392527"	"32406.0902702632"	"8847027.76370256"	"25264287.7601638"	"19239.8157351176"	"28227013.1510908"	"10.9382738785876"	"216.527737370162"	"1467.115"	"10.52"	"2.45002035245523E-14"	"4.93442695547123E-13"
"89"	"2,3-Dihydroxypropyl stearate"	"C21 H42 O4"	"Full match"	"No results"	"No results"	"Full match"	""	"358.30811"	"16.891"	"943157924.404123"	"2"	"0"	"0"	""	""	""	"NoMSn"	"317068279.477771"	"267709224.227997"	"507747798.897053"	"771521289.851737"	"66008610.2526508"	"104160060.036067"	"112863575.882047"	"196921346.236736"	"193289138.270007"	"87265508.5880516"	"318135216.687279"	"289974417.514612"	"407604332.284335"	"706045399.366432"	"639437335.471075"	"710897772.311659"	"875469292.651646"	"943157924.404123"	"602622273.388126"	"469439295.122399"	"499023149.061822"	"479394550.658278"	"516266541.857453"	"521979796.931168"	"808171945.329171"	"783734981.670756"	"541652644.873016"	"372530806.01799"	"416709267.96322"	"190710367.236428"	"495870045.47444"	"402182069.421939"	"391027508.970354"	"248139106.544172"	"464505010.957844"	"418260426.39046"	"783734981.670756"	"412408039.187412"	"464505010.957844"	"49.0251692232726"	"51.9737586939972"	"1.126"	"0.17"	"0.684477893187721"	"0.783170054531067"
"335"	"Myricetin"	"C15 H10 O8"	"Full match"	"No results"	"Full match"	"Full match"	""	"318.03749"	"7.653"	"922695323.848533"	"3"	"0"	"1"	"Superpathway of flavones and derivatives biosynthesis"	""	""	"NoMSn"	"23407.935220073"	"18851.8901711013"	"27084.1556997113"	"36282.3147310631"	"232544626.765008"	"71428.1977277877"	"76557.0262032642"	"968021.38213863"	"68989.7639498554"	"14527661.3354947"	"39384789.9388796"	"14918504.3022169"	"91517386.5037024"	"6913250.54889308"	"6602124.55915194"	"31370.6758421458"	"167900.363356609"	"29473761.4081131"	"8066986.43291865"	"5226125.35012944"	"104650047.645042"	"56795531.3699521"	"24901798.809749"	"7921488.06613395"	"129352453.055888"	"4168794.53635058"	"922695323.848533"	"12858741.2915226"	"50173.4964903876"	"77741.8890007439"	"876788001.596502"	"308604331.584372"	"176560.689381531"	"1180869.9176209"	"47832.3997958397"	"1991208.32973294"	"4168794.53635058"	"25246.0454598921"	"6913250.54889308"	"28.0040811356109"	"250.368647654089"	"273.835"	"8.10"	"4.09129697104468E-11"	"4.17049748661552E-10"
"100"	"Myricetin"	"C15 H10 O8"	"Full match"	"Full match"	"Full match"	"Full match"	""	"318.03719"	"7.226"	"799812332.653726"	"3"	"3"	"1"	"Superpathway of flavones and derivatives biosynthesis"	"99.7"	""	"PreferredDDA"	"19559.0608408146"	"15510.7666080048"	"20012.5298811184"	"17933.7380827301"	"198960623.531062"	"120455.301568169"	"249753.39820103"	"49510.0707054827"	"54162.6257603479"	"102978.324561624"	"88654104.6268272"	"159215.361972093"	"50705806.5744722"	"43496.2292738064"	"4972052.90875201"	"37497.8061596342"	"185944.489555083"	"41160712.9119615"	"2108304.20342475"	"38495291.8398025"	"477873090.326619"	"31213315.7817764"	"533281961.100972"	"628206.237254226"	"799812332.653726"	"25108898.4867317"	"95126699.7767213"	"57438523.820677"	"88225.7634277865"	"46641.6492222023"	"49667912.2902978"	"24499876.7868693"	"105403.194103339"	"16907987.8392527"	"58376.2009651373"	"8847027.76370256"	"25108898.4867317"	"18746.3994617724"	"8847027.76370256"	"11.1481521100476"	"229.445685254545"	"471.932"	"8.88"	"2.79979545809463E-10"	"2.38282427290229E-09"
"111"	"acrep"	"C13 H25 N O2"	"Full match"	"No results"	"No results"	"Full match"	""	"227.18818"	"11.777"	"767507852.157205"	"1"	"0"	"0"	""	""	""	"PreferredDDA"	"5945412.16232676"	"3398941.70010797"	"5331448.04362324"	"11380638.2365086"	"3495635.37237078"	"4204963.423142"	"4615427.65235631"	"5970118.78216197"	"5965629.64729783"	"8251726.39433653"	"2347439.36591947"	"5986876.73576492"	"4700906.78340053"	"5994993.79248558"	"2343601.3751058"	"2013057.18850964"	"2682210.38578551"	"2692803.02246903"	"5780975.14312437"	"68146423.6037126"	"10895451.2195875"	"14788195.8241406"	"11773663.8651298"	"101067281.638593"	"6278936.21781125"	"767507852.157205"	"540550448.706461"	"317144842.874869"	"46610867.0155848"	"49541316.2124371"	"111293704.529994"	"74270078.439625"	"229037521.570763"	"323124096.570565"	"63633634.3589087"	"104787554.573694"	"767507852.157205"	"5638430.102975"	"10895451.2195875"	"52.5165832880354"	"185.919880181531"	"1.932"	"0.95"	"0.00582074010104657"	"0.0106442277387634"
"112"	"2,3-Bis[(9E)-9-octadecenoyloxy]propyl-2-(trimethylammonio)ethylphosphat"	"C44 H84 N O8 P"	"Full match"	"No results"	"No results"	"Full match"	""	"785.59276"	"18.728"	"765325555.339753"	"3"	"0"	"0"	""	""	""	"PreferredDDA"	"1115993.30810727"	"902382.852551028"	"993320.335517643"	"7730202.36921438"	"1659192.30985228"	"2826813.70669452"	"2595839.80337429"	"5298702.6102524"	"4937092.64729717"	"1369791.36803179"	"18970253.2761475"	"36887237.6474121"	"92960835.4221542"	"70609029.1630695"	"37215664.7858377"	"765325555.339753"	"545115052.55527"	"612647404.514712"	"32843652.0304076"	"3273901.59526998"	"2126324.44411183"	"4336232.79416434"	"12684777.4981592"	"54504247.4524108"	"315704532.105223"	"531186276.227877"	"113543649.565209"	"64870706.7730795"	"240136638.725912"	"441695341.967678"	"489516896.354179"	"487518913.140024"	"474941450.246467"	"607365800.247119"	"297875198.466087"	"190979697.630556"	"531186276.227877"	"1054656.82181246"	"70609029.1630695"	"125.277311136079"	"112.884433678939"	"66.950"	"6.07"	"0.00095790768724033"	"0.00201775784394844"
"116"	"Umbelliferone"	"C9 H6 O3"	"Full match"	"Invalid mass"	"Full match"	"Full match"	""	"162.03158"	"5.113"	"748281244.355013"	"3"	"4"	"1"	"Superpathway of scopolin and esculin biosynthesis"	""	"77.3"	"PreferredDDA"	"4323710.31231087"	"657573.191826624"	"318898.189357558"	"390118.024470119"	"500307613.87823"	"203207107.33848"	"748281244.355013"	"181982604.52036"	"100582559.336928"	"240713921.172002"	"353711308.820563"	"658494374.536127"	"226994326.689129"	"334210480.382709"	"247621756.106129"	"331073909.655099"	"129332286.377027"	"421570518.391535"	"570608033.51066"	"272874210.377997"	"199243631.366585"	"313483157.870906"	"265806414.660746"	"244091507.413424"	"301329792.87996"	"48282074.9325355"	"135628854.735157"	"143606593.806166"	"91345103.8595641"	"86302184.5232449"	"79143079.8652243"	"37981509.8648512"	"15479856.5766656"	"48539188.9508131"	"30243001.0043509"	"59061528.3030988"	"48282074.9325355"	"523845.608148371"	"203207107.33848"	"136.342737225997"	"79.443273343201"	"387.914"	"8.60"	"0.00177772231094641"	"0.0035581997126498"
"123"	"2-[(9E)-9-Octadecenoyloxy]-3-(palmitoyloxy)propyl 2-(trimethylammonio)ethyl phosphate"	"C42 H82 N O8 P"	"Full match"	"No results"	"No results"	"Full match"	""	"759.57723"	"18.722"	"703375505.920283"	"3"	"0"	"0"	""	""	""	"PreferredDDA"	"1699422.85556318"	"2400612.81647397"	"1396916.35389481"	"3824448.44833694"	"1983588.21056007"	"2232348.52136224"	"4503716.2272591"	"11065407.2018728"	"10506971.6990532"	"983644.640972838"	"23789598.6350954"	"15751370.0547462"	"73521981.8990263"	"80858835.0981595"	"19503525.9215591"	"362317774.234805"	"301360751.823328"	"702024900.867974"	"51378705.4726829"	"5810086.92842429"	"4892114.60441258"	"19237529.1718055"	"33914281.2280844"	"131334111.015427"	"637374452.508258"	"387276378.260265"	"83425079.1720045"	"38542522.8805469"	"401841665.255504"	"212140278.6793"	"314848607.600416"	"348922647.801955"	"703375505.920283"	"342226622.949953"	"489581345.92681"	"256708691.707791"	"387276378.260265"	"2050017.83601858"	"80858835.0981595"	"46.3941738792615"	"112.217608801828"	"39.443"	"5.30"	"3.21113961478847E-08"	"1.79047460874228E-07"
"127"	"2-Oleoylglycerol"	"C21 H40 O4"	"Full match"	"No results"	"No results"	"Full match"	""	"356.29260"	"16.433"	"671642804.526956"	"1"	"0"	"0"	""	""	""	"PreferredDDA"	"1357253.13224664"	"960301.086091652"	"5566159.4555993"	"10087205.0255074"	"3744216.83033566"	"8277572.42170086"	"8650196.60498415"	"11809085.8962696"	"15684405.0355844"	"3840157.1089056"	"21360074.1605124"	"23360593.7154528"	"23761698.778542"	"88237948.1086297"	"17724132.2462641"	"17454292.5175876"	"13885068.2075305"	"15252264.3442023"	"14556491.9067374"	"6345350.15171176"	"1455981.89183379"	"6071490.52872386"	"5224437.9589264"	"16531991.7418197"	"205217027.864343"	"272813883.393378"	"22253137.4143211"	"12990281.7420264"	"64187733.7329984"	"13010849.8845989"	"47486853.0783616"	"143030334.330431"	"229231316.777956"	"273511027.598303"	"671642804.526956"	"106969643.810359"	"272813883.393378"	"3461706.29392297"	"17454292.5175876"	"95.0953976779096"	"170.817493762946"	"5.042"	"2.33"	"0.0197987361072532"	"0.0335345149934655"
"1236"	"DL-Arginine"	"C6 H14 N4 O2"	"Full match"	"Full match"	"Full match"	"Full match"	""	"174.11150"	"0.694"	"613199339.956827"	"1"	"2"	"9"	"Other"	"94.2"	"83.9"	"PreferredDDA"	"2477952.91454283"	"331445.514183049"	"23326.1728785293"	"24905.9464992453"	"3941724.33334491"	"613199339.956827"	"604001175.608767"	"10805419.0296489"	"81676533.7045411"	"140286004.144248"	"6635651.00382922"	"186344066.423269"	"198323844.009813"	"320576966.410456"	"9533725.10544294"	"2374762.36158722"	"2832496.41927049"	"24896644.2978486"	"3791657.30293261"	"57798852.9527191"	"52234153.5135229"	"9763519.69929891"	"2262749.96367082"	"20624900.9187446"	"42726413.9084789"	"17334314.541586"	"956891.461681992"	"551915.91866692"	"3481088.09983345"	"17065596.1998763"	"39730190.7567292"	"2070585.7199874"	"94028893.3156342"	"43385834.3314556"	"1192516.768691"	"264314.083241779"	"17334314.541586"	"178175.730341147"	"17334314.541586"	"165.814251565022"	"192.792738338858"	"97.288"	"6.60"	"0.0201225185508369"	"0.0340271459357195"
"969"	"acrep"	"C13 H25 N O2"	"Full match"	"No results"	"No results"	"Full match"	""	"227.18822"	"11.855"	"605478073.189909"	"1"	"0"	"0"	""	""	""	"NoMSn"	"10482817.9981456"	"2794740.60639606"	"10666649.8200342"	"8961771.20589289"	"4157474.99195091"	"5262980.4027677"	"4855028.0497527"	"4828641.48769804"	"4051479.5881403"	"3752207.88484938"	"4813002.90295913"	"6261040.44481163"	"5397018.81295618"	"6149115.08925796"	"2771820.65046258"	"2175584.18244141"	"3180186.63427657"	"2296582.45516196"	"7589288.39661836"	"75056204.3177276"	"15192857.7604338"	"49290158.8868253"	"11869705.3399009"	"101861464.714167"	"8616550.78226431"	"605478073.189909"	"263806074.041938"	"137683934.970516"	"157114766.76085"	"47005293.1284284"	"41532206.9032164"	"62401888.729381"	"54817852.5420801"	"38423653.2514452"	"53910472.9276974"	"38307056.237831"	"605478073.189909"	"9722294.60201924"	"11869705.3399009"	"44.9875426476652"	"200.784568077748"	"1.221"	"0.29"	"0.0520423123512446"	"0.0825327968093721"
"141"	"Kaempferol"	"C15 H10 O6"	"Full match"	"Full match"	"Full match"	"Full match"	""	"286.04774"	"9.338"	"589509553.180586"	"7"	"26"	"2"	"Superpathway of flavones and derivatives biosynthesis ;Superpathway of isoflavonoids (via naringenin)"	"99.3"	""	"PreferredDDA"	"130322.406521747"	"63765.7696523837"	"34919.0823021546"	"45088.7054163668"	"20820427.1074338"	"118173.907501991"	"589509553.180586"	"330855.231819158"	"1082723.68631495"	"318440.733356322"	"67865456.6542787"	"2028560.05101263"	"27419953.5599375"	"998531.692374227"	"36527643.4664058"	"122517446.782382"	"42574728.1165306"	"7142337.16853419"	"953137.622789904"	"212089.431614389"	"6507142.89805551"	"278487.090506615"	"17155075.2977464"	"218350.068737789"	"39843643.2942243"	"471302.789289151"	"12127762.1511026"	"736320.179231262"	"2464245.61957266"	"65441728.7093419"	"14331251.245279"	"6745698.67190765"	"145330.691813031"	"182666.125066054"	"582443.893030627"	"519689.957225972"	"471302.789289151"	"54427.2375343753"	"2028560.05101263"	"62.59989884414"	"313.480988313023"	"37.271"	"5.22"	"1.47331133037842E-07"	"7.03756480141926E-07"
"322"	"ureidoperacrylic acid"	"C4 H6 N2 O4"	"Full match"	"No results"	"No results"	"Full match"	""	"146.03340"	"21.348"	"588286441.205305"	"1"	"0"	"0"	""	""	""	"NoMSn"	"408101.906740223"	"222251443.852868"	"410519517.106982"	"210000.415797265"	"248548414.965244"	"203618786.961192"	"218406000.423517"	"214760201.566131"	"253793842.893939"	"252857746.25998"	"225807998.586208"	"315080413.852085"	"225896564.287308"	"88060664.6691557"	"324648349.519176"	"245353022.392665"	"244492093.355912"	"224484203.871933"	"588286441.205305"	"528576670.614835"	"439361953.198422"	"531875284.278886"	"448920955.906082"	"90598.2715291571"	"269196380.97146"	"217833.775450275"	"5103036.31244383"	"4178388.66411627"	"109204.047356132"	"2744373.88488109"	"32099699.8430409"	"32146250.9038753"	"3415444.79076926"	"5208185.00450554"	"11978129.471323"	"10787426.1898219"	"217833.775450275"	"111329772.879804"	"218406000.423517"	"125.049475864113"	"95.1648631266174"	"1.962"	"0.97"	"0.513352012082499"	"0.6274639759655"
"147"	"Afzelin"	"C21 H20 O10"	"Not the top hit"	"Full match"	"Full match"	"Full match"	""	"432.10558"	"9.374"	"548190973.640609"	"14"	"1"	"1"	"Superpathway of flavones and derivatives biosynthesis"	"97.8"	""	"PreferredDDA"	"908026.671530589"	"99371.5701027714"	"73296.5751943458"	"81047.3069462251"	"17176492.8183094"	"3915036.72392155"	"548190973.640609"	"32215343.9304785"	"31063641.0052215"	"6349679.37476534"	"56793112.8899802"	"138239590.023833"	"22065664.9425452"	"110163346.756997"	"60993330.7056537"	"176163157.29723"	"72721341.572662"	"13189344.3804512"	"193496219.340225"	"38637040.1086623"	"10085400.9413681"	"137150458.882079"	"26833511.5196236"	"32363718.3087244"	"61803047.4001535"	"12970728.9936221"	"11268830.9922893"	"10408042.9640794"	"1412496.34423242"	"54697665.518547"	"14496108.2438895"	"5623350.45639838"	"230659.579518106"	"4341653.75086617"	"696169.194749644"	"6674511.57381023"	"12970728.9936221"	"90209.4385244982"	"22065664.9425452"	"141.812041802095"	"174.841485066693"	"244.605"	"7.93"	"0.00109770777665619"	"0.00228567447569765"
"152"	"Bis(methylbenzylidene)sorbitol"	"C22 H26 O6"	"Full match"	"Full match"	"No results"	"No results"	""	"386.17271"	"12.380"	"511147855.357413"	"0"	"1"	"0"	""	"99.7"	""	"PreferredDDA"	"42225741.2837845"	"23854013.8978283"	"80117.8951473786"	"118464.059742404"	"52830119.9126267"	"52487940.5443695"	"42351112.6687182"	"44132975.6971287"	"37132134.8641818"	"52289930.1251913"	"62541597.1840791"	"42650869.9208136"	"47919174.206189"	"39373976.5600514"	"48786025.7530192"	"42004069.1654244"	"54431640.5593874"	"32538583.9316953"	"511147855.357413"	"32964834.5849488"	"45690336.6523296"	"54113842.3787087"	"33836735.9964475"	"24800255.3361403"	"72115410.8821724"	"26539339.3385234"	"41488761.2362356"	"46673590.4962175"	"39600886.2500526"	"40250663.4123155"	"27639165.3050627"	"38614332.2781721"	"43975438.2127495"	"23508811.5238501"	"43805687.1403758"	"29394767.6750958"	"26539339.3385234"	"11986238.9787854"	"42351112.6687182"	"123.381307599958"	"146.669234260563"	"3.533"	"1.82"	"0.150886553024367"	"0.217640634629032"
"263"	"1-Linoleoyl glycerol"	"C21 H38 O4"	"Full match"	"Full match"	"No results"	"No results"	""	"354.27659"	"15.910"	"494449713.882913"	"0"	"1"	"0"	""	"74.0"	""	"PreferredDDA"	"8177111.61933168"	"7902657.88434721"	"5383763.06112606"	"65854771.6016914"	"5415193.53310809"	"7667912.72749201"	"13343032.3627249"	"12793960.6159966"	"13486047.1468959"	"5761634.03289233"	"19960431.2791746"	"12671796.6394958"	"16940967.1814653"	"67835924.6756511"	"32995875.0813449"	"23814658.8078007"	"27935238.8584786"	"17471178.8154972"	"34581756.8071073"	"6544124.59903955"	"6712009.59994816"	"7046281.58291061"	"9309440.88709232"	"19860146.0407255"	"292315139.451342"	"213530026.385135"	"103500501.517095"	"71844136.5993351"	"84539070.2984667"	"59819716.8571011"	"66845016.1549697"	"96482039.9244863"	"126619236.467421"	"231746730.119134"	"494449713.882913"	"111118385.587571"	"213530026.385135"	"8039884.75183944"	"27935238.8584786"	"134.574487266455"	"138.524905796367"	"3.475"	"1.80"	"0.164990047934568"	"0.235420131923762"
"163"	"(-)-Epicatechin"	"C15 H14 O6"	"Full match"	"Full match"	"No results"	"Full match"	""	"290.07906"	"4.648"	"466714273.728771"	"5"	"6"	"0"	""	"99.5"	""	"PreferredDDA"	"254915.889353347"	"483635.443838248"	"44829.1051614692"	"24056.518655388"	"126277157.305071"	"50948385.1029026"	"466714273.728771"	"38516783.4335519"	"23679877.6226607"	"150286482.637359"	"79337188.9278887"	"237504528.299107"	"39965696.692456"	"121857397.373973"	"17441210.6990377"	"44723888.0825155"	"82025162.0805819"	"65819494.655177"	"73400041.2497347"	"5205887.32931438"	"1635456.31947907"	"1977338.61760998"	"2790615.20117893"	"3233492.55950168"	"6033415.98323901"	"10304369.0575228"	"16321028.0122435"	"11282583.8813328"	"74630623.4854542"	"8349060.41792501"	"2966354.22777408"	"1168452.69454352"	"1401302.95657636"	"1464443.74807114"	"258565.625785913"	"2392634.33280179"	"10304369.0575228"	"149872.497257408"	"16321028.0122435"	"106.436914808051"	"170.025760207225"	"108.899"	"6.77"	"0.00238173015479424"	"0.00465884815587545"
"176"	"Adenosine"	"C10 H13 N5 O4"	"Full match"	"Full match"	"Full match"	"Full match"	""	"267.09667"	"1.047"	"458411805.245666"	"4"	"1"	"5"	"Superpathway of purine nucleotide salvage;Other"	"100.0"	""	"PreferredDDA"	"592500.164249492"	"1189380.89512918"	"36424.7956654972"	"51210.1818291078"	"91719058.6321655"	"38085148.7468086"	"88626343.0166883"	"42782293.1778628"	"66035045.6384147"	"85148657.8569552"	"42472687.1506209"	"52852094.0041586"	"78834184.498606"	"81858405.9102084"	"125336134.654802"	"144393726.084348"	"149811689.21729"	"174306393.084515"	"271448447.958689"	"318424886.178341"	"265920012.877941"	"129725756.9517"	"458411805.245666"	"120230390.609218"	"407652275.550704"	"17991014.4938193"	"32186487.5816224"	"26806165.5042376"	"39342882.9909325"	"25254038.8888863"	"30366949.2686468"	"1780465.06365619"	"17572674.7255303"	"7125630.1599442"	"15474986.6843709"	"7499457.09631027"	"17991014.4938193"	"321855.1730393"	"66035045.6384147"	"116.920389913705"	"110.389150239906"	"205.170"	"7.68"	"0.00544980462651018"	"0.010008421862976"
